769,-21.0,-21.0,-21.0,1019.66,68175.753
770,-21.0,-21.0,-21.0,1019.88,68160.962
771,-21.0,-21.0,-21.0,1020.16,68108.304
772,-21.0,-21.0,-21.0,1019.94,68161.85
773,-21.0,-21.0,-21.0,1020.57,68146.129
774,-21.0,-21.0,-21.0,1020.89,68233.378
775,-21.0,-21.0,-21.0,1020.8,68211.016
776,-21.0,-21.0,-21.0,1020.96,68294.775
777,-21.0,-21.0,-21.0,1020.88,68266.265
778,-21.0,-21.0,-21.0,1020.7,68229.655
779,-21.0,-21.0,-21.0,1020.7,68088.594
780,-21.0,-21.0,-21.0,1020.96,68059.437
781,-21.0,-21.0,-21.0,1020.83,68053.439
782,-21.0,-21.0,-21.0,1021.04,68045.554
783,-21.0,-21.0,-21.0,1021.14,68088.071
784,-21.0,-21.0,-21.0,1020.88,67969.846
785,-21.0,-21.0,-21.0,1021.26,68030.979
786,-21.0,-21.0,-21.0,1020.86,67957.043
787,-21.0,-21.0,-21.0,1021.13,67942.017
788,-21.0,-21.0,-21.0,1020.84,67924.826
789,-21.0,-21.0,-21.0,1020.95,68019.474
790,-21.0,-21.0,-21.0,1020.73,68013.869
791,-21.0,-21.0,-21.0,1020.57,68027.93
792,-21.0,-21.0,-21.0,1020.35,67982.403
793,-21.0,-21.0,-21.0,1020.26,67957.682
794,-21.0,-21.0,-21.0,1019.73,68014.758
795,-21.0,-21.0,-21.0,1019.6,67982.152
796,-21.0,-21.0,-21.0,1019.84,68012.402
797,-21.0,-21.0,-21.0,1019.81,68053.321
798,-21.0,-21.0,-21.0,1019.71,68076.26
799,-21.0,-21.0,-21.0,1019.91,68029.188
800,-21.0,-21.0,-21.0,1019.77,68019.693
801,-21.0,-21.0,-21.0,1019.48,68072.607
802,-21.0,-21.0,-21.0,1019.85,68074.741
803,-21.0,-21.0,-21.0,1020.02,68064.383
804,-21.0,-21.0,-21.0,1019.74,68103.944
805,-21.0,-21.0,-21.0,1019.66,68061.833
806,-21.0,-21.0,-21.0,1019.94,68035.541
807,-21.0,-21.0,-21.0,1020.11,68027.157
808,-21.0,-21.0,-21.0,1019.78,68041.949
809,-21.0,-21.0,-21.0,1019.91,68100.459
810,-21.0,-21.0,-21.0,1019.61,68081.317
811,-21.0,-21.0,-21.0,1019.8,68088.47
812,-21.0,-21.0,-21.0,1019.61,68059.048
813,-21.0,-21.0,-21.0,1019.86,68157.493
814,-21.0,-21.0,-21.0,1020.0,68110.169
815,-21.0,-21.0,-21.0,1020.56,68158.937
816,-21.0,-21.0,-21.0,1020.74,68146.902
817,-21.0,-21.0,-21.0,1020.51,68182.66
818,-21.0,-21.0,-21.0,1020.36,68235.225
819,-21.0,-21.0,-21.0,1020.44,68191.823
820,-21.0,-21.0,-21.0,1020.5,68316.679
821,-21.0,-21.0,-21.0,1020.61,68334.537
822,-21.0,-21.0,-21.0,1020.53,68385.918
823,-21.0,-21.0,-21.0,1020.05,68283.236
824,-21.0,-21.0,-21.0,1020.02,68277.792
825,-21.0,-21.0,-21.0,1020.19,68258.714
826,-21.0,-21.0,-21.0,1019.79,68351.129
827,-21.0,-21.0,-21.0,1019.67,68335.367
828,-21.0,-21.0,-21.0,1019.73,68282.777
829,-21.0,-21.0,-21.0,1019.95,68300.946
830,-21.0,-21.0,-21.0,1020.23,68305.765
831,-21.0,-21.0,-21.0,1019.76,68337.277
832,-21.0,-21.0,-21.0,1019.8,68362.885
833,-21.0,-21.0,-21.0,1019.75,68311.216
834,-21.0,-21.0,-21.0,1019.55,68260.91
835,-21.0,-21.0,-21.0,1019.33,68251.663
836,-21.0,-21.0,-21.0,1018.8,68163.313
837,-21.0,-21.0,-21.0,1018.67,68154.805
838,-21.0,-21.0,-21.0,1019.12,68172.237
839,-21.0,-21.0,-21.0,1018.97,68197.012
840,-21.0,-21.0,-21.0,1018.87,68084.037
841,-21.0,-21.0,-21.0,1018.58,68015.212
842,-21.0,-21.0,-21.0,1018.54,67978.211
843,-21.0,-21.0,-21.0,1018.56,68100.239
844,-21.0,-21.0,-21.0,1018.89,68214.389
845,-21.0,-21.0,-21.0,1018.46,68152.676
846,-21.0,-21.0,-21.0,1018.49,68220.751
847,-21.0,-21.0,-21.0,1018.95,68180.976
848,-21.0,-21.0,-21.0,1019.05,68253.456
849,-21.0,-21.0,-21.0,1018.46,68235.643
850,-21.0,-21.0,-21.0,1018.38,68258.596
851,-21.0,-21.0,-21.0,1017.98,68346.805
852,-21.0,-21.0,-21.0,1017.87,68365.853
853,-21.0,-21.0,-21.0,1017.92,68289.165
854,-21.0,-21.0,-21.0,1017.79,68273.212
855,-21.0,-21.0,-21.0,1017.9,68372.996
856,-21.0,-21.0,-21.0,1018.08,68374.353
857,-21.0,-21.0,-21.0,1018.11,68484.698
858,-21.0,-21.0,-21.0,1018.18,68370.975
859,-21.0,-21.0,-21.0,1017.77,68460.708
860,-21.0,-21.0,-21.0,1018.26,68547.318
861,-21.0,-21.0,-21.0,1018.18,68444.851
862,-21.0,-21.0,-21.0,1017.93,68432.637
863,-21.0,-21.0,-21.0,1018.33,68497.091
